Date,Open,High,Low,Close,Adj Close,Volume
2020-03-10,2.2699999809265137,2.2799999713897705,2.130000114440918,2.25,2.25,337200
2020-03-11,2.2100000381469727,2.2300000190734863,1.940000057220459,1.9600000381469727,1.9600000381469727,214600
2020-03-12,1.7200000286102295,1.8899999856948853,1.5099999904632568,1.5800000429153442,1.5800000429153442,560100
2020-03-13,1.850000023841858,1.850000023841858,1.5199999809265137,1.5399999618530273,1.5399999618530273,808100
2020-03-16,1.440000057220459,1.7799999713897705,1.2999999523162842,1.600000023841858,1.600000023841858,683500
2020-03-17,1.559999942779541,2.0899999141693115,1.559999942779541,2.0799999237060547,2.0799999237060547,834000
2020-03-18,1.899999976158142,2.190000057220459,1.7300000190734863,1.7699999809265137,1.7699999809265137,1167600
2020-03-19,1.8600000143051147,2.180000066757202,1.6200000047683716,1.8700000047683716,1.8700000047683716,638600
2020-03-20,2.0299999713897705,2.069999933242798,1.7200000286102295,1.7200000286102295,1.7200000286102295,630900
2020-03-23,1.840000033378601,1.9900000095367432,1.7799999713897705,1.8899999856948853,1.8899999856948853,832700
2020-03-24,2.180000066757202,2.200000047683716,1.9700000286102295,2.0999999046325684,2.0999999046325684,1049600
2020-03-25,2.109999895095825,2.2699999809265137,2.0,2.190000057220459,2.190000057220459,1010300
2020-03-26,2.2300000190734863,2.369999885559082,2.049999952316284,2.119999885559082,2.119999885559082,816800
2020-03-27,2.0799999237060547,2.119999885559082,1.909999966621399,1.9900000095367432,1.9900000095367432,523100
2020-03-30,1.9800000190734863,2.0,1.7999999523162842,1.9199999570846558,1.9199999570846558,572500
2020-03-31,1.8899999856948853,1.9600000381469727,1.840000033378601,1.8899999856948853,1.8899999856948853,287200
2020-04-01,1.7999999523162842,1.8700000047683716,1.690000057220459,1.7599999904632568,1.7599999904632568,387000
2020-04-02,1.7999999523162842,1.8899999856948853,1.7400000095367432,1.7799999713897705,1.7799999713897705,348700
2020-04-03,1.7999999523162842,1.8200000524520874,1.6799999475479126,1.690000057220459,1.690000057220459,230100
2020-04-06,1.7599999904632568,1.8300000429153442,1.7300000190734863,1.8200000524520874,1.8200000524520874,387800
2020-04-07,1.840000033378601,1.9199999570846558,1.7899999618530273,1.840000033378601,1.840000033378601,296300
2020-04-08,1.840000033378601,1.940000057220459,1.809999942779541,1.8300000429153442,1.8300000429153442,314900
2020-04-09,1.940000057220459,2.069999933242798,1.8799999952316284,2.009999990463257,2.009999990463257,640300
2020-04-13,1.9800000190734863,2.299999952316284,1.899999976158142,2.299999952316284,2.299999952316284,580300
2020-04-14,2.4000000953674316,2.509999990463257,2.200000047683716,2.309999942779541,2.309999942779541,1096400
2020-04-15,2.25,2.3399999141693115,2.1600000858306885,2.25,2.25,663400
2020-04-16,2.2899999618530273,2.3399999141693115,2.1600000858306885,2.2200000286102295,2.2200000286102295,430600
2020-04-17,2.130000114440918,2.240000009536743,2.119999885559082,2.130000114440918,2.130000114440918,300200
2020-04-20,2.130000114440918,2.1700000762939453,2.069999933242798,2.130000114440918,2.130000114440918,567300
2020-04-21,2.0399999618530273,2.1500000953674316,1.940000057220459,2.140000104904175,2.140000104904175,447700
2020-04-22,2.1500000953674316,2.1600000858306885,2.0399999618530273,2.109999895095825,2.109999895095825,677000
2020-04-23,2.1500000953674316,2.25,2.119999885559082,2.190000057220459,2.190000057220459,853300
2020-04-24,2.180000066757202,2.240000009536743,2.0799999237060547,2.140000104904175,2.140000104904175,567000
2020-04-27,2.109999895095825,2.200000047683716,2.0799999237060547,2.1500000953674316,2.1500000953674316,480800
2020-04-28,2.1700000762939453,2.25,2.119999885559082,2.2300000190734863,2.2300000190734863,429100
2020-04-29,2.2899999618530273,2.369999885559082,2.2300000190734863,2.3399999141693115,2.3399999141693115,495000
2020-04-30,2.3299999237060547,2.369999885559082,2.1600000858306885,2.259999990463257,2.259999990463257,661800
2020-05-01,2.200000047683716,2.299999952316284,2.1700000762939453,2.2899999618530273,2.2899999618530273,488400
2020-05-04,2.299999952316284,2.3299999237060547,2.2300000190734863,2.2799999713897705,2.2799999713897705,243300
2020-05-05,2.309999942779541,2.309999942779541,2.1600000858306885,2.2100000381469727,2.2100000381469727,542000
2020-05-06,2.1500000953674316,2.240000009536743,2.119999885559082,2.190000057220459,2.190000057220459,378800
2020-05-07,2.200000047683716,2.2200000286102295,2.0,2.0199999809265137,2.0199999809265137,1130500
2020-05-08,2.0799999237060547,2.1500000953674316,1.9900000095367432,2.0,2.0,606500
2020-05-11,2.049999952316284,2.0799999237060547,1.8899999856948853,1.9199999570846558,1.9199999570846558,814300
2020-05-12,1.9500000476837158,2.069999933242798,1.9299999475479126,2.009999990463257,2.009999990463257,470900
2020-05-13,2.0899999141693115,2.0899999141693115,1.9199999570846558,1.9800000190734863,1.9800000190734863,303600
2020-05-14,1.9199999570846558,2.0799999237060547,1.909999966621399,2.059999942779541,2.059999942779541,448800
2020-05-15,2.1500000953674316,2.369999885559082,2.140000104904175,2.319999933242798,2.319999933242798,1828600
2020-05-19,2.4700000286102295,2.700000047683716,2.4700000286102295,2.640000104904175,2.640000104904175,1247200
2020-05-20,2.8299999237060547,2.8399999141693115,2.690000057220459,2.7699999809265137,2.7699999809265137,1232800
2020-05-21,2.7100000381469727,2.7300000190734863,2.569999933242798,2.690000057220459,2.690000057220459,550100
2020-05-22,2.700000047683716,2.819999933242798,2.700000047683716,2.7300000190734863,2.7300000190734863,673700
2020-05-25,2.740000009536743,2.799999952316284,2.680000066757202,2.7200000286102295,2.7200000286102295,179900
2020-05-26,2.7100000381469727,2.7300000190734863,2.5199999809265137,2.5299999713897705,2.5299999713897705,588500
2020-05-27,2.490000009536743,2.609999895095825,2.430000066757202,2.5999999046325684,2.5999999046325684,394700
2020-05-28,2.6600000858306885,2.690000057220459,2.509999990463257,2.5399999618530273,2.5399999618530273,473100
2020-05-29,2.619999885559082,2.7200000286102295,2.5999999046325684,2.6700000762939453,2.6700000762939453,574200
2020-06-01,2.740000009536743,2.880000114440918,2.7200000286102295,2.8399999141693115,2.8399999141693115,684100
2020-06-02,2.9000000953674316,2.9000000953674316,2.6500000953674316,2.7899999618530273,2.7899999618530273,869200
2020-06-03,2.6700000762939453,2.7300000190734863,2.5799999237060547,2.640000104904175,2.640000104904175,548100
2020-06-04,2.700000047683716,2.869999885559082,2.700000047683716,2.799999952316284,2.799999952316284,485900
2020-06-05,2.640000104904175,2.7300000190734863,2.5999999046325684,2.7100000381469727,2.7100000381469727,477300
2020-06-08,2.7300000190734863,2.7300000190734863,2.640000104904175,2.700000047683716,2.700000047683716,368700
2020-06-09,2.740000009536743,2.819999933242798,2.680000066757202,2.690000057220459,2.690000057220459,359000
2020-06-10,2.680000066757202,2.8299999237060547,2.609999895095825,2.819999933242798,2.819999933242798,649400
2020-06-11,2.869999885559082,2.9100000858306885,2.559999942779541,2.619999885559082,2.619999885559082,1005300
2020-06-12,2.6600000858306885,2.75,2.630000114440918,2.640000104904175,2.640000104904175,430600
2020-06-15,2.569999933242798,2.6700000762939453,2.4100000858306885,2.6600000858306885,2.6600000858306885,467300
2020-06-16,2.7200000286102295,2.7200000286102295,2.5799999237060547,2.5899999141693115,2.5899999141693115,335900
2020-06-17,2.5899999141693115,2.609999895095825,2.5199999809265137,2.5299999713897705,2.5299999713897705,168300
2020-06-18,2.5299999713897705,2.5299999713897705,2.4100000858306885,2.4600000381469727,2.4600000381469727,239500
2020-06-19,2.490000009536743,2.5799999237060547,2.450000047683716,2.4700000286102295,2.4700000286102295,486400
2020-06-22,2.549999952316284,2.619999885559082,2.4800000190734863,2.5799999237060547,2.5799999237060547,486200
2020-06-23,2.619999885559082,2.799999952316284,2.5899999141693115,2.7899999618530273,2.7899999618530273,573600
2020-06-24,2.7899999618530273,2.9100000858306885,2.7300000190734863,2.7799999713897705,2.7799999713897705,992300
2020-06-25,2.7799999713897705,2.940000057220459,2.75,2.880000114440918,2.880000114440918,430800
2020-06-26,2.869999885559082,2.940000057220459,2.799999952316284,2.9200000762939453,2.9200000762939453,258700
2020-06-29,2.9600000381469727,3.069999933242798,2.930000066757202,2.9800000190734863,2.9800000190734863,569000
2020-06-30,2.9800000190734863,3.119999885559082,2.950000047683716,3.0799999237060547,3.0799999237060547,364300
2020-07-02,3.049999952316284,3.200000047683716,3.009999990463257,3.009999990463257,3.009999990463257,515100
2020-07-03,3.059999942779541,3.069999933242798,2.990000009536743,2.990000009536743,2.990000009536743,108700
2020-07-06,3.0899999141693115,3.140000104904175,2.990000009536743,3.0899999141693115,3.0899999141693115,434600
2020-07-07,3.069999933242798,3.2200000286102295,3.059999942779541,3.2100000381469727,3.2100000381469727,333500
2020-07-08,3.25,3.390000104904175,3.2300000190734863,3.2799999713897705,3.2799999713897705,658700
2020-07-09,3.3499999046325684,3.4700000286102295,3.259999990463257,3.369999885559082,3.369999885559082,744500
2020-07-10,3.4200000762939453,3.609999895095825,3.4100000858306885,3.5399999618530273,3.5399999618530273,852100
2020-07-13,3.6700000762939453,3.950000047683716,3.6700000762939453,3.7200000286102295,3.7200000286102295,1055100
2020-07-14,3.700000047683716,3.8499999046325684,3.4800000190734863,3.8299999237060547,3.8299999237060547,1043400
2020-07-15,3.8299999237060547,3.9200000762939453,3.680000066757202,3.9200000762939453,3.9200000762939453,771600
2020-07-16,3.8399999141693115,3.9200000762939453,3.7300000190734863,3.7699999809265137,3.7699999809265137,669800
2020-07-17,3.809999942779541,3.940000057220459,3.7899999618530273,3.9200000762939453,3.9200000762939453,740500
2020-07-20,4.0,4.5,4.0,4.480000019073486,4.480000019073486,1079600
2020-07-21,5.0,5.190000057220459,4.829999923706055,4.960000038146973,4.960000038146973,2127800
2020-07-22,5.349999904632568,5.599999904632568,5.210000038146973,5.579999923706055,5.579999923706055,3249200
2020-07-23,5.449999809265137,5.769999980926514,5.260000228881836,5.420000076293945,5.420000076293945,4798100
2020-07-24,5.46999979019165,5.739999771118164,5.429999828338623,5.639999866485596,5.639999866485596,2726800
2020-07-27,6.190000057220459,6.400000095367432,5.900000095367432,5.989999771118164,5.989999771118164,3206800
2020-07-28,5.900000095367432,6.090000152587891,5.789999961853027,6.03000020980835,6.03000020980835,2149100
2020-07-29,6.050000190734863,6.059999942779541,5.579999923706055,5.820000171661377,5.820000171661377,2950100
2020-07-30,5.550000190734863,5.650000095367432,5.300000190734863,5.53000020980835,5.53000020980835,2097700
2020-07-31,5.75,5.889999866485596,5.690000057220459,5.829999923706055,5.829999923706055,1687100
2020-08-04,5.840000152587891,6.179999828338623,5.710000038146973,6.179999828338623,6.179999828338623,1999600
2020-08-05,6.269999980926514,6.300000190734863,5.599999904632568,5.800000190734863,5.800000190734863,3173200
2020-08-06,5.940000057220459,5.980000019073486,5.5,5.610000133514404,5.610000133514404,1762400
2020-08-07,5.429999828338623,5.599999904632568,5.230000019073486,5.46999979019165,5.46999979019165,1538800
2020-08-10,5.550000190734863,5.739999771118164,5.409999847412109,5.460000038146973,5.460000038146973,1197100
2020-08-11,5.0,5.090000152587891,4.809999942779541,4.909999847412109,4.909999847412109,1996100
2020-08-12,5.099999904632568,5.170000076293945,4.929999828338623,4.980000019073486,4.980000019073486,1351100
2020-08-13,5.099999904632568,5.300000190734863,5.010000228881836,5.230000019073486,5.230000019073486,1180500
2020-08-14,5.179999828338623,5.210000038146973,5.010000228881836,5.159999847412109,5.159999847412109,656000
2020-08-17,5.409999847412109,5.429999828338623,5.210000038146973,5.300000190734863,5.300000190734863,741300
2020-08-18,5.369999885559082,5.389999866485596,5.059999942779541,5.170000076293945,5.170000076293945,843900
2020-08-19,5.059999942779541,5.159999847412109,4.929999828338623,4.960000038146973,4.960000038146973,835500
2020-08-20,4.949999809265137,5.090000152587891,4.900000095367432,5.070000171661377,5.070000171661377,781300
2020-08-21,4.989999771118164,5.010000228881836,4.769999980926514,4.809999942779541,4.809999942779541,618700
2020-08-24,4.820000171661377,4.849999904632568,4.710000038146973,4.75,4.75,534700
2020-08-25,4.710000038146973,4.820000171661377,4.650000095367432,4.800000190734863,4.800000190734863,796700
2020-08-26,4.769999980926514,5.019999980926514,4.769999980926514,5.010000228881836,5.010000228881836,755100
2020-08-27,5.139999866485596,5.170000076293945,4.78000020980835,4.96999979019165,4.96999979019165,1151200
2020-08-28,5.130000114440918,5.400000095367432,5.039999961853027,5.360000133514404,5.360000133514404,1025700
2020-08-31,5.429999828338623,5.510000228881836,5.269999980926514,5.449999809265137,5.449999809265137,1035400
2020-09-01,5.519999980926514,5.53000020980835,5.300000190734863,5.369999885559082,5.369999885559082,830900
2020-09-02,5.269999980926514,5.269999980926514,5.010000228881836,5.210000038146973,5.210000038146973,953600
2020-09-03,5.230000019073486,5.349999904632568,5.070000171661377,5.340000152587891,5.340000152587891,964500
2020-09-04,5.260000228881836,5.360000133514404,4.989999771118164,5.320000171661377,5.320000171661377,1021600
2020-09-08,5.179999828338623,5.460000038146973,4.949999809265137,5.300000190734863,5.300000190734863,1139300
2020-09-09,5.329999923706055,5.489999771118164,5.289999961853027,5.480000019073486,5.480000019073486,780800
2020-09-10,5.559999942779541,5.769999980926514,5.389999866485596,5.46999979019165,5.46999979019165,1227700
2020-09-11,5.429999828338623,5.550000190734863,5.329999923706055,5.369999885559082,5.369999885559082,627000
2020-09-14,5.420000076293945,5.610000133514404,5.409999847412109,5.599999904632568,5.599999904632568,672100
2020-09-15,5.639999866485596,5.659999847412109,5.480000019073486,5.559999942779541,5.559999942779541,1006200
2020-09-16,5.699999809265137,5.699999809265137,5.539999961853027,5.679999828338623,5.679999828338623,922500
2020-09-17,5.519999980926514,5.690000057220459,5.429999828338623,5.630000114440918,5.630000114440918,739900
2020-09-18,5.670000076293945,5.679999828338623,5.400000095367432,5.429999828338623,5.429999828338623,1029000
2020-09-21,5.21999979019165,5.300000190734863,4.829999923706055,4.929999828338623,4.929999828338623,988500
2020-09-22,4.96999979019165,5.010000228881836,4.809999942779541,4.880000114440918,4.880000114440918,482500
2020-09-23,4.670000076293945,4.710000038146973,4.300000190734863,4.309999942779541,4.309999942779541,1002800
2020-09-24,4.300000190734863,4.639999866485596,4.199999809265137,4.579999923706055,4.579999923706055,973700
2020-09-25,4.539999961853027,4.670000076293945,4.5,4.550000190734863,4.550000190734863,651100
2020-09-28,4.670000076293945,4.739999771118164,4.5,4.619999885559082,4.619999885559082,706900
2020-09-29,4.679999828338623,4.860000133514404,4.679999828338623,4.789999961853027,4.789999961853027,716300
2020-09-30,4.769999980926514,4.800000190734863,4.650000095367432,4.679999828338623,4.679999828338623,492300
2020-10-01,4.679999828338623,4.739999771118164,4.53000020980835,4.71999979019165,4.71999979019165,763500
2020-10-02,4.650000095367432,4.679999828338623,4.510000228881836,4.519999980926514,4.519999980926514,695700
2020-10-05,4.519999980926514,4.670000076293945,4.519999980926514,4.590000152587891,4.590000152587891,373900
2020-10-06,4.639999866485596,4.679999828338623,4.369999885559082,4.369999885559082,4.369999885559082,572000
2020-10-07,4.429999828338623,4.510000228881836,4.400000095367432,4.420000076293945,4.420000076293945,373700
2020-10-08,4.489999771118164,4.570000171661377,4.429999828338623,4.519999980926514,4.519999980926514,356700
2020-10-09,4.619999885559082,4.78000020980835,4.579999923706055,4.760000228881836,4.760000228881836,527100
2020-10-13,4.710000038146973,4.739999771118164,4.579999923706055,4.699999809265137,4.699999809265137,478700
2020-10-14,4.789999961853027,4.909999847412109,4.78000020980835,4.840000152587891,4.840000152587891,326300
2020-10-15,4.71999979019165,4.789999961853027,4.659999847412109,4.75,4.75,359700
2020-10-16,4.769999980926514,4.78000020980835,4.539999961853027,4.570000171661377,4.570000171661377,294500
2020-10-19,4.630000114440918,4.650000095367432,4.449999809265137,4.460000038146973,4.460000038146973,390900
2020-10-20,4.480000019073486,4.650000095367432,4.409999847412109,4.650000095367432,4.650000095367432,1057600
2020-10-21,4.699999809265137,4.860000133514404,4.690000057220459,4.760000228881836,4.760000228881836,815500
2020-10-22,4.690000057220459,4.710000038146973,4.539999961853027,4.650000095367432,4.650000095367432,449600
2020-10-23,4.699999809265137,4.710000038146973,4.599999904632568,4.670000076293945,4.670000076293945,303100
2020-10-26,4.590000152587891,4.710000038146973,4.5,4.510000228881836,4.510000228881836,386000
2020-10-27,4.5,4.559999942779541,4.460000038146973,4.550000190734863,4.550000190734863,249600
2020-10-28,4.389999866485596,4.389999866485596,4.079999923706055,4.079999923706055,4.079999923706055,485300
2020-10-29,4.019999980926514,4.239999771118164,4.0,4.170000076293945,4.170000076293945,375400
2020-10-30,4.230000019073486,4.309999942779541,4.070000171661377,4.21999979019165,4.21999979019165,421800
2020-11-02,4.190000057220459,4.389999866485596,4.179999828338623,4.369999885559082,4.369999885559082,395900
2020-11-03,4.449999809265137,4.550000190734863,4.400000095367432,4.46999979019165,4.46999979019165,282000
2020-11-04,4.489999771118164,4.489999771118164,4.260000228881836,4.309999942779541,4.309999942779541,378800
2020-11-05,4.829999923706055,5.25,4.650000095367432,5.21999979019165,5.21999979019165,1273100
2020-11-06,5.429999828338623,5.489999771118164,5.199999809265137,5.409999847412109,5.409999847412109,799300
2020-11-09,4.710000038146973,4.96999979019165,4.699999809265137,4.929999828338623,4.929999828338623,948600
2020-11-10,4.96999979019165,4.989999771118164,4.710000038146973,4.71999979019165,4.71999979019165,613900
2020-11-11,4.659999847412109,4.730000019073486,4.579999923706055,4.670000076293945,4.670000076293945,363600
2020-11-12,4.739999771118164,5.0,4.739999771118164,4.800000190734863,4.800000190734863,402400
2020-11-13,4.929999828338623,4.980000019073486,4.809999942779541,4.869999885559082,4.869999885559082,357800
2020-11-16,4.849999904632568,4.860000133514404,4.739999771118164,4.769999980926514,4.769999980926514,320700
2020-11-17,4.71999979019165,4.769999980926514,4.579999923706055,4.659999847412109,4.659999847412109,324000
2020-11-18,4.610000133514404,4.690000057220459,4.449999809265137,4.449999809265137,4.449999809265137,368900
2020-11-19,4.329999923706055,4.429999828338623,4.28000020980835,4.329999923706055,4.329999923706055,390100
2020-11-20,4.389999866485596,4.599999904632568,4.389999866485596,4.510000228881836,4.510000228881836,567900
